!CSV A.01.01
!Keysight Technologies,N5231B,MY58421610,A.17.35.05
!Date: Tuesday, August 13, 2024 16:42:49
!Source: Standard

BEGIN CH1_DATA
Time(s),Tdd11(REAL),Tdd11(IMAG),S11(REAL),S11(IMAG),S12(REAL),S12(IMAG),S13(REAL),S13(IMAG),S14(REAL),S14(IMAG),S21(REAL),S21(IMAG),S22(REAL),S22(IMAG),S23(REAL),S23(IMAG),S24(REAL),S24(IMAG),S31(REAL),S31(IMAG),S32(REAL),S32(IMAG),S33(REAL),S33(IMAG),S34(REAL),S34(IMAG),S41(REAL),S41(IMAG),S42(REAL),S42(IMAG),S43(REAL),S43(IMAG),S44(REAL),S44(IMAG)
7.28e-009,0.10286995,0,0.19324042,0,0.045169838,0,1.494406,0,-0.018309344,0,0.045092717,0,0.10271466,0,-0.011507361,0,0.80692518,0,1.4945266,0,-0.011487105,0,0.081514202,0,0.026392393,0,-0.018274905,0,0.80733973,0,0.026359553,0,0.15587947,0
7.29e-009,0.1027044,0,0.19286835,0,0.04515091,0,1.4939706,0,-0.01902985,0,0.045072205,0,0.10271648,0,-0.012114618,0,0.80681145,0,1.4940968,0,-0.012104432,0,0.080714218,0,0.025648078,0,-0.018994775,0,0.80720562,0,0.025615312,0,0.15541808,0
7.3e-009,0.10251737,0,0.19254586,0,0.045185115,0,1.4934633,0,-0.019737812,0,0.045104973,0,0.10273236,0,-0.012806943,0,0.80678028,0,1.4935977,0,-0.01280895,0,0.080058165,0,0.024888242,0,-0.019703019,0,0.80715543,0,0.024854641,0,0.15517408,0
7.31e-009,0.10232753,0,0.1922828,0,0.045259211,0,1.4928975,0,-0.020421267,0,0.045177858,0,0.10276301,0,-0.013585092,0,0.80680597,0,1.4930427,0,-0.0136002,0,0.07959117,0,0.024240984,0,-0.020387685,0,0.80716461,0,0.024206486,0,0.15510724,0
7.32e-009,0.10215049,0,0.19208132,0,0.045365822,0,1.4922937,0,-0.021068269,0,0.045283604,0,0.10282277,0,-0.014435958,0,0.80686879,0,1.4924524,0,-0.014463081,0,0.079264037,0,0.023784528,0,-0.021036707,0,0.80721396,0,0.023749977,0,0.15513593,0
7.33e-009,0.10199437,0,0.19193076,0,0.045497991,0,1.4916788,0,-0.021665463,0,0.045415245,0,0.10292438,0,-0.015324493,0,0.80696237,0,1.4918537,0,-0.015360215,0,0.078974746,0,0.023503462,0,-0.021636635,0,0.80729735,0,0.023470221,0,0.1551792,0
7.34e-009,0.10186149,0,0.19181103,0,0.04564305,0,1.4910829,0,-0.02219883,0,0.045559976,0,0.10306755,0,-0.016193273,0,0.80709022,0,1.4912759,0,-0.016232349,0,0.078633793,0,0.023300525,0,-0.02217334,0,0.80741799,0,0.02326967,0,0.15518518,0
7.35e-009,0.10175456,0,0.19170149,0,0.045780964,0,1.4905385,0,-0.022655685,0,0.04569748,0,0.1032386,0,-0.016973801,0,0.80725574,0,1.4907497,0,-0.017010398,0,0.078210272,0,0.02305275,0,-0.022634014,0,0.80757821,0,0.023024552,0,0.15513119,0
7.36e-009,0.10168219,0,0.1915894,0,0.045888498,0,1.4900767,0,-0.023026478,0,0.045804236,0,0.10342115,0,-0.017606717,0,0.80744952,0,1.4903054,0,-0.017636025,0,0.077732168,0,0.022675741,0,-0.023008855,0,0.80776751,0,0.022649493,0,0.15500191,0
7.37e-009,0.10165928,0,0.19147222,0,0.045946911,0,1.4897268,0,-0.023305317,0,0.045861252,0,0.10361019,0,-0.018061871,0,0.80764192,0,1.4899703,0,-0.018081507,0,0.077246539,0,0.022158165,0,-0.023291569,0,0.80795586,0,0.022132553,0,0.15476717,0
7.38e-009,0.10170145,0,0.19135165,0,0.045948271,0,1.4895128,0,-0.023489155,0,0.045860499,0,0.10381906,0,-0.018347863,0,0.80778784,0,1.4897677,0,-0.01835829,0,0.076771684,0,0.021551125,0,-0.023478627,0,0.80809772,0,0.021524725,0,0.15438068,0
7.39e-009,0.1018163,0,0.1912242,0,0.045896519,0,1.4894483,0,-0.023576727,0,0.045805912,0,0.10407375,0,-0.018504465,0,0.8078385,0,1.4897118,0,-0.018508442,0,0.076277263,0,0.020926667,0,-0.023568306,0,0.80814469,0,0.020898461,0,0.15380298,0
7.4e-009,0.10199721,0,0.19107518,0,0.045802623,0,1.4895377,0,-0.023568211,0,0.045708686,0,0.1043969,0,-0.018580651,0,0.80776256,0,1.4898074,0,-0.018581877,0,0.075707167,0,0.020337068,0,-0.023560638,0,0.80806482,0,0.020306639,0,0.15303496,0
7.41e-009,0.1022231,0,0.19088061,0,0.045677096,0,1.4897761,0,-0.023466105,0,0.045579612,0,0.10479088,0,-0.018608227,0,0.8075617,0,1.4900506,0,-0.018609753,0,0.075029038,0,0.019801334,0,-0.023458207,0,0.80786008,0,0.019768868,0,0.15213528,0
7.42e-009,0.10246516,0,0.19061697,0,0.045524258,0,1.4901534,0,-0.023276223,0,0.045423374,0,0.1052303,0,-0.018583907,0,0.80727953,0,1.4904332,0,-0.018587057,0,0.074275397,0,0.019322677,0,-0.02326723,0,0.80757409,0,0.019288843,0,0.15120691,0
7.43e-009,0.10269644,0,0.19027223,0,0.045341507,0,1.4906616,0,-0.023007572,0,0.04523766,0,0.10566855,0,-0.018468596,0,0.80699527,0,1.4909472,0,-0.018472692,0,0.07354562,0,0.01891754,0,-0.022997245,0,0.80728614,0,0.018883383,0,0.15035596,0
7.44e-009,0.10289928,0,0.18985151,0,0.045122929,0,1.4912988,0,-0.022670306,0,0.04501674,0,0.10605408,0,-0.018203773,0,0.80680484,0,1.49159,0,-0.018206719,0,0.072963595,0,0.018629253,0,-0.022658769,0,0.80709255,0,0.018596014,0,0.14964584,0
7.45e-009,0.10306688,0,0.189373,0,0.044863984,0,1.4920676,0,-0.022272207,0,0.044756129,0,0.10634659,0,-0.017736949,0,0.8067944,0,1.4923649,0,-0.017736288,0,0.072615124,0,0.01851158,0,-0.022259701,0,0.80707961,0,0.018480556,0,0.14907393,0
7.46e-009,0.10319893,0,0.18885699,0,0.044563632,0,1.492974,0,-0.021815652,0,0.044454735,0,0.10652367,0,-0.017044462,0,0.80701399,0,1.4932755,0,-0.017038465,0,0.072502404,0,0.018591331,0,-0.02180225,0,0.80729753,0,0.018563531,0,0.14858533,0
7.47e-009,0.10329512,0,0.18831423,0,0.044222437,0,1.4940164,0,-0.021297468,0,0.044113036,0,0.10657509,0,-0.016142715,0,0.80746126,0,1.4943203,0,-0.016131099,0,0.072542213,0,0.018835736,0,-0.02128295,0,0.80774367,0,0.018811537,0,0.14811422,0
7.48e-009,0.10335041,0,0.18774164,0,0.043838572,0,1.4951804,0,-0.020712659,0,0.043729078,0,0.10649009,0,-0.015085328,0,0.80808139,0,1.4954848,0,-0.015069431,0,0.072607324,0,0.019149695,0,-0.020696599,0,0.80836225,0,0.019128541,0,0.14762798,0
7.49e-009,0.10335501,0,0.18712702,0,0.043405417,0,1.4964342,0,-0.020061174,0,0.043296196,0,0.10624783,0,-0.01395057,0,0.80878335,0,1.4967381,0,-0.013933063,0,0.072584152,0,0.019408414,0,-0.020043217,0,0.80906087,0,0.019388946,0,0.14714645,0
7.5e-009,0.10329828,0,0.18646008,0,0.042913571,0,1.4977312,0,-0.019355053,0,0.042804807,0,0.1058183,0,-0.01282584,0,0.80946666,0,1.4980348,0,-0.012810074,0,0.072412923,0,0.019508056,0,-0.019335138,0,0.80973792,0,0.019488486,0,0.1467268,0
7.51e-009,0.10317353,0,0.18574171,0,0.042356897,0,1.4990163,0,-0.018622413,0,0.042248584,0,0.1051745,0,-0.011794838,0,0.81005037,0,1.4993211,0,-0.011784007,0,0.072090045,0,0.019404393,0,-0.018600909,0,0.81031179,0,0.019383145,0,0.14642479,0
7.52e-009,0.10298067,0,0.18498626,0,0.041739132,0,1.5002331,0,-0.017906109,0,0.041630927,0,0.10430904,0,-0.010928899,0,0.81049061,0,1.5005417,0,-0.010925218,0,0.071639448,0,0.019117836,0,-0.017883753,0,0.8107394,0,0.019094033,0,0.14625841,0
7.53e-009,0.10272582,0,0.1842149,0,0.041076723,0,1.5013314,0,-0.017256945,0,0.040967982,0,0.10324538,0,-0.010280984,0,0.81078434,0,1.5016474,0,-0.010285001,0,0.071078919,0,0.018705064,0,-0.017234616,0,0.81101936,0,0.01867879,0,0.14619693,0
7.54e-009,0.10241904,0,0.18344548,0,0.040395316,0,1.5022732,0,-0.016723657,0,0.040285312,0,0.10203692,0,-0.0098801814,0,0.81095529,0,1.5025988,0,-0.0098903701,0,0.070407555,0,0.018219214,0,-0.016702142,0,0.81117684,0,0.018191252,0,0.14618,0
7.55e-009,0.10207273,0,0.18268508,0,0.039721727,0,1.5030327,0,-0.01634312,0,0.039609931,0,0.10075503,0,-0.0097270412,0,0.81103164,0,1.5033696,0,-0.0097399345,0,0.069623023,0,0.017686214,0,-0.016322931,0,0.81124127,0,0.017657628,0,0.14615324,0
7.56e-009,0.10170229,0,0.181931,0,0.039075233,0,1.5035996,0,-0.016133707,0,0.038961854,0,0.099472545,0,-0.009792191,0,0.8110258,0,1.5039477,0,-0.0098031247,0,0.068752944,0,0.017111838,0,-0.016115081,0,0.81122571,0,0.017083513,0,0.14609626,0
7.57e-009,0.10132805,0,0.18117842,0,0.03846341,0,1.5039792,0,-0.01609344,0,0.038349614,0,0.098251216,0,-0.010021375,0,0.81092799,0,1.504338,0,-0.010025777,0,0.06787388,0,0.016510816,0,-0.016076418,0,0.81111896,0,0.016483271,0,0.14602676,0
7.58e-009,0.10097604,0,0.18042976,0,0.037884012,0,1.5041931,0,-0.016202448,0,0.037771963,0,0.097137615,0,-0.010347699,0,0.81071472,0,1.5045609,0,-0.010342436,0,0.067098543,0,0.015932726,0,-0.016187003,0,0.81089604,0,0.015906096,0,0.14598079,0
7.59e-009,0.10067566,0,0.17969874,0,0.037331156,0,1.5042782,0,-0.016428282,0,0.037223715,0,0.096166119,0,-0.010707743,0,0.81036913,0,1.5046525,0,-0.010692159,0,0.066534773,0,0.015461202,0,-0.016414359,0,0.81053907,0,0.015435468,0,0.1459859,0
7.6e-009,0.10045386,0,0.17900604,0,0.036801379,0,1.504281,0,-0.016732194,0,0.036701489,0,0.095363408,0,-0.011055846,0,0.8099032,0,1.5046597,0,-0.011031893,0,0.066239968,0,0.015181544,0,-0.016719604,0,0.81006056,0,0.015156637,0,0.14604586,0
7.61e-009,0.10032878,0,0.17836973,0,0.036295809,0,1.5042523,0,-0.017074877,0,0.036205798,0,0.094749309,0,-0.011370927,0,0.80936909,0,1.5046324,0,-0.011342364,0,0.066199854,0,0.015135531,0,-0.017063232,0,0.80951411,0,0.015111318,0,0.1461467,0
7.62e-009,0.10030592,0,0.1777962,0,0.035817675,0,1.5042362,0,-0.017421139,0,0.035738662,0,0.094333418,0,-0.011653769,0,0.80885226,0,1.5046144,0,-0.011624641,0,0.066345036,0,0.015293103,0,-0.017409824,0,0.80898756,0,0.015269214,0,0.14627585,0
7.63e-009,0.10037944,0,0.17727834,0,0.035367914,0,1.5042638,0,-0.017743142,0,0.035299558,0,0.0941111,0,-0.011917001,0,0.80845004,0,1.5046374,0,-0.011890093,0,0.066594303,0,0.01556188,0,-0.017731395,0,0.8085804,0,0.015537705,0,0.14643736,0
7.64e-009,0.10053714,0,0.17680179,0,0.034943193,0,1.5043484,0,-0.018022008,0,0.034883749,0,0.094063863,0,-0.012173236,0,0.80824113,0,1.504715,0,-0.012149205,0,0.066895738,0,0.015831456,0,-0.018009081,0,0.8083725,0,0.015806286,0,0.14664827,0
7.65e-009,0.10076646,0,0.17635576,0,0.034538798,0,1.5044886,0,-0.018247768,0,0.034485247,0,0.094166569,0,-0.012426599,0,0.80826187,0,1.5048457,0,-0.01240417,0,0.067238867,0,0.016026679,0,-0.018233122,0,0.80839974,0,0.016000047,0,0.14691713,0
7.66e-009,0.10105706,0,0.17594071,0,0.034155056,0,1.5046716,0,-0.018417723,0,0.034103572,0,0.094397999,0,-0.012670185,0,0.80849612,0,1.5050179,0,-0.012647345,0,0.067630865,0,0.016137326,0,-0.018401111,0,0.80864418,0,0.016109375,0,0.14721955,0
7.67e-009,0.10139891,0,0.17556874,0,0.033803347,0,1.5048797,0,-0.01853383,0,0.033749647,0,0.094748445,0,-0.012888664,0,0.80888408,0,1.5052147,0,-0.012864177,0,0.068055362,0,0.016206631,0,-0.018515218,0,0.80904317,0,0.016178172,0,0.14749093,0
7.68e-009,0.10177724,0,0.1752564,0,0.033506814,0,1.5050979,0,-0.01860005,0,0.033446699,0,0.09521848,0,-0.013063095,0,0.80934292,0,1.5054219,0,-0.013037636,0,0.068445198,0,0.016287165,0,-0.01857947,0,0.80951172,0,0.016259447,0,0.14764668,0
7.69e-009,0.10216852,0,0.17501462,0,0.033294298,0,1.505316,0,-0.01862069,0,0.033224244,0,0.095808424,0,-0.013175392,0,0.80979216,0,1.5056295,0,-0.013151609,0,0.06869214,0,0.016393781,0,-0.01859802,0,0.80996823,0,0.01636792,0,0.14762107,0
7.7e-009,0.102541,0,0.1748434,0,0.033189956,0,1.50553,0,-0.018600143,0,0.033107642,0,0.096504144,0,-0.013211482,0,0.81017262,0,1.505834,0,-0.013193002,0,0.068692297,0,0.016484622,0,-0.018575098,0,0.8103534,0,0.016461136,0,0.14740291,0
7.71e-009,0.10286083,0,0.17473418,0,0.033203959,0,1.5057435,0,-0.018543756,0,0.033108838,0,0.097268321,0,-0.013163855,0,0.81045657,0,1.5060385,0,-0.013153655,0,0.068401501,0,0.016482547,0,-0.018515918,0,0.81064093,0,0.0164611,0,0.14704527,0
7.72e-009,0.10310037,0,0.17467777,0,0.03332942,0,1.5059648,0,-0.018458573,0,0.033222955,0,0.09804263,0,-0.013034003,0,0.81064516,0,1.5062515,0,-0.013032926,0,0.067866422,0,0.01632251,0,-0.018427648,0,0.81083238,0,0.016302148,0,0.14664151,0
7.73e-009,0.10324493,0,0.17467327,0,0.033546999,0,1.5062075,0,-0.018353242,0,0.033432499,0,0.098761976,0,-0.012834313,0,0.81075996,0,1.5064862,0,-0.012840561,0,0.067211114,0,0.015993688,0,-0.018319217,0,0.8109504,0,0.015973283,0,0.1462813,0
7.74e-009,0.10329421,0,0.17473029,0,0.033834305,0,1.5064874,0,-0.018236469,0,0.03371631,0,0.099372864,0,-0.012587618,0,0.81083328,0,1.5067583,0,-0.012597348,0,0.066584997,0,0.01554886,0,-0.018199718,0,0.81102687,0,0.015527497,0,0.14601152,0
7.75e-009,0.1032583,0,0.17486413,0,0.034174584,0,1.50682,0,-0.018114848,0,0.034057986,0,0.099847667,0,-0.012322983,0,0.81089985,0,1.5070834,0,-0.01233181,0,0.066101849,0,0.015075447,0,-0.018075988,0,0.81109661,0,0.015052508,0,0.1458246,0
7.76e-009,0.10315139,0,0.17508568,0,0.034559861,0,1.5072155,0,-0.01799115,0,0.034448978,0,0.10018782,0,-0.012068205,0,0.810992,0,1.5074712,0,-0.012072892,0,0.065802798,0,0.01464775,0,-0.017950837,0,0.81119102,0,0.01462276,0,0.1456784,0
7.77e-009,0.10298742,0,0.17539424,0,0.034987848,0,1.5076752,0,-0.017864387,0,0.03488576,0,0.10041638,0,-0.011842083,0,0.81113589,0,1.5079236,0,-0.011841621,0,0.065660797,0,0.014291837,0,-0.017823052,0,0.81133574,0,0.014264131,0,0.14553289,0
7.78e-009,0.10277978,0,0.17577684,0,0.035455585,0,1.5081899,0,-0.017731613,0,0.035363771,0,0.10056538,0,-0.011650337,0,0.81134796,0,1.5084311,0,-0.011645999,0,0.065617472,0,0.013984985,0,-0.017689345,0,0.8115474,0,0.013953626,0,0.1453782,0
7.79e-009,0.10254408,0,0.17621547,0,0.035954833,0,1.5087426,0,-0.017590733,0,0.035873123,0,0.10066544,0,-0.011487759,0,0.81163287,0,1.5089755,0,-0.011482203,0,0.065625735,0,0.013688123,0,-0.017547378,0,0.8118307,0,0.013652187,0,0.14523713,0
7.8e-009,0.10230057,0,0.17669666,0,0.036472362,0,1.5093108,0,-0.017442882,0,0.036399134,0,0.10074193,0,-0.011345493,0,0.81198043,0,1.5095359,0,-0.011341392,0,0.065670617,0,0.01338745,0,-0.017398182,0,0.81217617,0,0.013346527,0,0.14514185,0
7.81e-009,0.10207278,0,0.17721772,0,0.036994968,0,1.5098773,0,-0.0172929,0,0.036927573,0,0.10081664,0,-0.01121912,0,0.81236732,0,1.5100935,0,-0.011218017,0,0.065759867,0,0.013115705,0,-0.017246749,0,0.81256056,0,0.013070298,0,0.14510371,0
7.82e-009,0.10188163,0,0.17778477,0,0.037515454,0,1.5104287,0,-0.017147793,0,0.037450582,0,0.10091025,0,-0.011112386,0,0.81275964,0,1.5106361,0,-0.011114209,0,0.065896437,0,0.012937959,0,-0.017100364,0,0.81295013,0,0.012889462,0,0.1450974,0
7.83e-009,0.10173845,0,0.17840445,0,0.038035017,0,1.5109614,0,-0.017013889,0,0.037969217,0,0.10104134,0,-0.011033806,0,0.81311989,0,1.5111598,0,-0.011037185,0,0.066057578,0,0.012911228,0,-0.016965635,0,0.81330764,0,0.012861325,0,0.14507204,0
7.84e-009,0.10164084,0,0.17907459,0,0.03856013,0,1.5114789,0,-0.016894178,0,0.038490444,0,0.10122146,0,-0.010987903,0,0.81341368,0,1.5116683,0,-0.010991015,0,0.066197708,0,0.013045255,0,-0.016845716,0,0.81359869,0,0.012995207,0,0.14498095,0
7.85e-009,0.10157524,0,0.17978004,0,0.039095484,0,1.5119878,0,-0.016787054,0,0.039020121,0,0.10144975,0,-0.010966644,0,0.81361705,0,1.5121676,0,-0.010968082,0,0.066274017,0,0.013291568,0,-0.016738983,0,0.81380016,0,0.013241661,0,0.14481027,0
7.86e-009,0.10152498,0,0.18049681,0,0.039637845,0,1.5124937,0,-0.016686933,0,0.039556533,0,0.10171217,0,-0.010947037,0,0.81372136,0,1.512663,0,-0.010946332,0,0.066276021,0,0.013568974,0,-0.016639667,0,0.81390315,0,0.013518802,0,0.1445871,0
7.87e-009,0.10147962,0,0.18120107,0,0.040174443,0,1.5129994,0,-0.016586155,0,0.040088404,0,0.10198761,0,-0.010897601,0,0.81373382,0,1.513157,0,-0.010895221,0,0.066236727,0,0.013809795,0,-0.016539868,0,0.81391567,0,0.013759076,0,0.14436238,0
7.88e-009,0.10144027,0,0.18187758,0,0.040687513,0,1.5135038,0,-0.016477246,0,0.040598929,0,0.10225824,0,-0.010791132,0,0.81367683,0,1.5136485,0,-0.01078804,0,0.066216029,0,0.013997343,0,-0.016431877,0,0.81386018,0,0.013946885,0,0.14418109,0
7.89e-009,0.10141728,0,0.18252186,0,0.041162074,0,1.5140028,0,-0.016354645,0,0.041072998,0,0.1025185,0,-0.010617236,0,0.81358242,0,1.5141342,0,-0.010614354,0,0.066266604,0,0.0141711,0,-0.016309949,0,0.81376892,0,0.014123298,0,0.14406195,0
7.9e-009,0.10142205,0,0.18313481,0,0.041591901,0,1.514492,0,-0.01621557,0,0.0415035,0,0.1027763,0,-0.010387843,0,0.81348449,0,1.5146093,0,-0.010385686,0,0.066405699,0,0.014397553,0,-0.016171183,0,0.81367546,0,0.014355701,0,0.14400013,0
7.91e-009,0.10145783,0,0.18371412,0,0.04198052,0,1.5149677,0,-0.0160602,0,0.041892558,0,0.1030459,0,-0.010132778,0,0.81340998,0,1.5150714,0,-0.010131347,0,0.066612005,0,0.014726414,0,-0.016015686,0,0.81360668,0,0.014693134,0,0.14399093,0
7.92e-009,0.10151543,0,0.18424822,0,0.042336039,0,1.5154277,0,-0.015891498,0,0.04224734,0,0.10333595,0,-0.0098876562,0,0.81337243,0,1.5155189,0,-0.0098866513,0,0.066849589,0,0.015160616,0,-0.015846413,0,0.81357557,0,0.015136028,0,0.14405446,0
7.93e-009,0.10157618,0,0.18471673,0,0.042663768,0,1.5158745,0,-0.015714804,0,0.042573038,0,0.1036403,0,-0.0096807508,0,0.81336921,0,1.5159537,0,-0.0096798195,0,0.067100942,0,0.015657878,0,-0.015668793,0,0.81357896,0,0.015638547,0,0.14424036,0
7.94e-009,0.10162041,0,0.18509789,0,0.042960554,0,1.5163132,0,-0.015537117,0,0.0428675,0,0.10393655,0,-0.0095250858,0,0.81338418,0,1.5163804,0,-0.0095240129,0,0.067384437,0,0.016159611,0,-0.015489996,0,0.81360072,0,0.016138954,0,0.14460318,0
7.95e-009,0.10163607,0,0.18537652,0,0.043214235,0,1.5167513,0,-0.015365832,0,0.043120064,0,0.10419311,0,-0.0094187818,0,0.81339586,0,1.5168061,0,-0.0094175227,0,0.067741692,0,0.016625071,0,-0.015317655,0,0.81361932,0,0.01659541,0,0.14516063,0
7.96e-009,0.10162207,0,0.18554837,0,0.043408055,0,1.5171962,0,-0.015207149,0,0.043314826,0,0.10437956,0,-0.0093517574,0,0.81338799,0,1.517238,0,-0.0093503529,0,0.068202108,0,0.017046515,0,-0.015158234,0,0.81361812,0,0.017001834,0,0.14586115,0
7.97e-009,0.10158478,0,0.18561652,0,0.043526493,0,1.5176536,0,-0.015064647,0,0.043435987,0,0.10447423,0,-0.0093136765,0,0.81335723,0,1.5176817,0,-0.0093121631,0,0.068748564,0,0.017436244,0,-0.015015501,0,0.8135941,0,0.017374445,0,0.14658405,0
7.98e-009,0.10153054,0,0.18558355,0,0.043559179,0,1.5181234,0,-0.01493877,0,0.043471307,0,0.10446452,0,-0.0092984755,0,0.81331527,0,1.518137,0,-0.0092969108,0,0.069310039,0,0.01779725,0,-0.014889922,0,0.81355858,0,0.017720828,0,0.14717835,0
7.99e-009,0.10145916,0,0.18544436,0,0.04350087,0,1.5185978,0,-0.014827416,0,0.043412898,0,0.10434227,0,-0.0093037961,0,0.81328422,0,1.5185976,0,-0.0093023786,0,0.069789849,0,0.018101964,0,-0.014779333,0,0.81353378,0,0.018016765,0,0.14752261,0
8e-009,0.10136352,0,0.18518539,0,0.043348681,0,1.5190645,0,-0.014727463,0,0.043255597,0,0.10409906,0,-0.0093273986,0,0.81328857,0,1.5190517,0,-0.00932658,0,0.070113651,0,0.018297801,0,-0.014680454,0,0.81354415,0,0.018210566,0,0.14757456,0
8.01e-009,0.10123499,0,0.18479133,0,0.043099642,0,1.5195097,0,-0.014636224,0,0.042995732,0,0.10372679,0,-0.0093640555,0,0.81334519,0,1.5194861,0,-0.0093645696,0,0.070267759,0,0.018339079,0,-0.014590454,0,0.81360662,0,0.018254915,0,0.14738455,0
8.02e-009,0.10107154,0,0.18425511,0,0.042751137,0,1.5199237,0,-0.014551939,0,0.042632084,0,0.10322468,0,-0.0094055114,0,0.81345934,0,1.5198913,0,-0.009408243,0,0.070301838,0,0.018224239,0,-0.014507493,0,0.81372571,0,0.018145425,0,0.14706717,0
8.03e-009,0.10088253,0,0.18358529,0,0.042304318,0,1.5203058,0,-0.014472939,0,0.042168848,0,0.10260815,0,-0.0094430577,0,0.81362516,0,1.5202659,0,-0.0094487388,0,0.070293501,0,0.018011065,0,-0.014429884,0,0.8138957,0,0.017937472,0,0.14674801,0
8.04e-009,0.10068703,0,0.1828056,0,0.04176813,0,1.5206647,0,-0.014396083,0,0.041618485,0,0.10191237,0,-0.0094701312,0,0.81383097,0,1.5206186,0,-0.0094789853,0,0.070295841,0,0.017794974,0,-0.014354452,0,0.81410474,0,0.017725842,0,0.14651473,0
8.05e-009,0.1005061,0,0.18194731,0,0.041160703,0,1.5210166,0,-0.014315559,0,0.041001536,0,0.1011862,0,-0.0094824489,0,0.81406707,0,1.520965,0,-0.009493988,0,0.070301861,0,0.017659383,0,-0.014275323,0,0.81434339,0,0.017595267,0,0.14639512,0
8.06e-009,0.10035367,0,0.1810388,0,0.040506225,0,1.5213801,0,-0.014223128,0,0.040342763,0,0.10047753,0,-0.0094753029,0,0.81432986,0,1.5213232,0,-0.009488414,0,0.070248522,0,0.017626978,0,-0.014184084,0,0.81460798,0,0.017570581,0,0.14636678,0
8.07e-009,0.10023166,0,0.18009885,0,0.039828688,0,1.5217699,0,-0.014109886,0,0.03966482,0,0.099817812,0,-0.0094406568,0,0.81462115,0,1.5217083,0,-0.0094539355,0,0.070058532,0,0.017642442,0,-0.014071662,0,0.81490111,0,0.017597802,0,0.14638434,0
8.08e-009,0.10013196,0,0.17913753,0,0.039145775,0,1.5221945,0,-0.013968918,0,0.038983159,0,0.099213935,0,-0.0093671279,0,0.81494588,0,1.5221294,0,-0.0093793683,0,0.069693454,0,0.017599463,0,-0.013931002,0,0.81522727,0,0.017569823,0,0.14640361,0
8.09e-009,0.10004398,0,0.17816293,0,0.038466543,0,1.5226575,0,-0.013797164,0,0.038304877,0,0.098653235,0,-0.0092445267,0,0.81530648,0,1.5225896,0,-0.0092551457,0,0.069184296,0,0.017398175,0,-0.013759109,0,0.81558877,0,0.017383832,0,0.14639056,0
8.1e-009,0.099962704,0,0.17718832,0,0.037793845,0,1.5231558,0,-0.013595769,0,0.037632175,0,0.098117903,0,-0.0090708956,0,0.81569946,0,1.5230863,0,-0.0090800514,0,0.068620019,0,0.017000319,0,-0.013557352,0,0.81598186,0,0.016997572,0,0.14631636,0
8.11e-009,0.09989249,0,0.1762345,0,0.03712989,0,1.5236843,0,-0.013368623,0,0.03696784,0,0.097601213,0,-0.0088575063,0,0.81611437,0,1.5236148,0,-0.0088658612,0,0.068101101,0,0.016450608,0,-0.013329959,0,0.81639576,0,0.016452832,0,0.14615358,0
8.12e-009,0.099844292,0,0.17532507,0,0.036481,0,1.5242367,0,-0.013120399,0,0.036319323,0,0.097115345,0,-0.0086276038,0,0.81653589,0,1.5241683,0,-0.0086357817,0,0.06768702,0,0.015853148,0,-0.013081864,0,0.81681508,0,0.015853407,0,0.14588261,0
8.13e-009,0.099828809,0,0.17447789,0,0.035858408,0,1.5248053,0,-0.012855295,0,0.035698358,0,0.096686803,0,-0.0084080175,0,0.81694663,0,1.5247388,0,-0.0084160734,0,0.067369565,0,0.015318008,0,-0.01281735,0,0.81722212,0,0.015312186,0,0.14550938,0
8.14e-009,0.099849634,0,0.17369796,0,0.035274699,0,1.5253774,0,-0.012577553,0,0.035116836,0,0.096342102,0,-0.0082173236,0,0.81732792,0,1.525313,0,-0.0082244594,0,0.067086324,0,0.014909687,0,-0.012540453,0,0.81759906,0,0.014898408,0,0.1450794,0
8.15e-009,0.099901311,0,0.17297798,0,0.034738664,0,1.5259379,0,-0.012293221,0,0.034581415,0,0.096093133,0,-0.0080570038,0,0.81766242,0,1.5258754,0,-0.0080617396,0,0.066763438,0,0.014625418,0,-0.012256814,0,0.81792891,0,0.01461373,0,0.14467207,0
8.16e-009,0.099972442,0,0.17230487,0,0.034251638,0,1.5264693,0,-0.012011837,0,0.034091055,0,0.095930628,0,-0.0079107964,0,0.81793445,0,1.5264075,0,-0.0079115899,0,0.066359021,0,0.014411438,0,-0.011975495,0,0.81819648,0,0.014406229,0,0.14436999,0
8.17e-009,0.100052,0,0.17166999,0,0.033808447,0,1.5269555,0,-0.011746398,0,0.033639006,0,0.09582945,0,-0.0077532204,0,0.81813234,0,1.5268929,0,-0.0077492218,0,0.065880917,0,0.014202194,0,-0.011709134,0,0.81839037,0,0.014208436,0,0.14421557,0
8.18e-009,0.10013416,0,0.17107515,0,0.033401672,0,1.5273856,0,-0.011511019,0,0.033218276,0,0.09576191,0,-0.0075628171,0,0.81824982,0,1.5273209,0,-0.0075544687,0,0.065371551,0,0.013956234,0,-0.011471691,0,0.81850427,0,0.01397389,0,0.14418074,0
8.19e-009,0.10021882,0,0.17053117,0,0.033026658,0,1.527758,0,-0.01131695,0,0.032826871,0,0.095710292,0,-0.0073330728,0,0.81828862,0,1.5276895,0,-0.0073221168,0,0.064874947,0,0.013668459,0,-0.011274535,0,0.8185398,0,0.013691536,0,0.14417069,0
