!CSV A.01.01
!Keysight Technologies,N5231B,MY58421610,A.17.35.05
!Date: Tuesday, August 13, 2024 16:27:41
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),Sdd22(DB),Sdd22(DEG),S11(DB),S11(DEG),S12(DB),S12(DEG),S13(DB),S13(DEG),S14(DB),S14(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG),S23(DB),S23(DEG),S24(DB),S24(DEG),S31(DB),S31(DEG),S32(DB),S32(DEG),S33(DB),S33(DEG),S34(DB),S34(DEG),S41(DB),S41(DEG),S42(DB),S42(DEG),S43(DB),S43(DEG),S44(DB),S44(DEG)
10047452185,-4.2047796,67.709702,-13.911562,-105.69794,-24.445303,-29.355371,-24.97352,-160.94302,-25.365889,58.091927,-24.437048,-28.686726,-1.0954599,2.4857242,-15.011239,76.855209,-17.886267,-153.62361,-24.951738,-160.44299,-15.030963,76.751175,-3.2767024,93.583023,-30.682592,131.63527,-25.386337,58.493706,-17.937002,-153.90479,-30.730145,132.86485,-3.2599719,46.605511
10060938698,-3.6621499,97.953629,-20.713711,-54.858128,-23.056795,-30.628443,-25.239983,175.82391,-24.965668,34.422909,-23.074078,-30.66308,-3.5393755,29.894598,-14.782103,52.350372,-17.844208,-176.40083,-25.107599,175.91557,-14.756477,52.045429,-1.8757032,125.28445,-25.566628,133.43338,-24.954945,34.562969,-17.887102,-176.43996,-25.600046,133.60645,-2.4972641,73.56221
10074425211,-4.1951408,128.56116,-18.467659,30.659781,-20.921902,-45.864735,-25.280083,152.53339,-24.732912,9.058836,-20.870703,-46.11232,-7.8176723,65.309166,-14.761041,26.306263,-17.68054,160.78273,-25.21682,152.35847,-14.773436,26.196119,-1.5110158,147.67715,-20.532019,115.26442,-24.804266,9.1530294,-17.672873,160.40091,-20.569979,115.79168,-3.1046803,101.57534
10087911724,-4.9455271,160.76688,-14.21668,64.944679,-19.844852,-69.351448,-25.280127,128.77231,-24.725407,-17.117714,-19.752392,-69.238258,-11.823217,136.43964,-15.079537,1.2490205,-17.575233,137.1461,-25.277063,128.79372,-15.05324,0.97154939,-3.3016074,165.53586,-17.167257,87.937332,-24.67742,-17.024776,-17.568605,137.05759,-17.170017,88.135574,-4.1228056,129.8165
10101398237,-5.8182163,-172.46242,-12.237825,83.510811,-19.765285,-92.989861,-25.421318,104.44588,-24.924919,-42.700089,-19.787975,-93.232025,-8.3773928,-166.51207,-15.480329,-21.909767,-17.436626,114.21051,-25.469746,104.19323,-15.471324,-22.195335,-8.2559595,-174.48396,-15.074781,59.217979,-25.001204,-42.600285,-17.376568,113.7922,-15.095378,59.33453,-6.1274643,155.37888
10114884750,-8.5126038,-152.32375,-12.340618,94.031319,-20.676958,-112.64009,-25.666639,81.179688,-25.4032,-66.001839,-20.707886,-112.62511,-6.7258139,-143.57422,-15.829543,-43.964218,-17.207113,90.734367,-25.770903,80.783821,-15.8539,-43.930782,-20.552963,-91.962212,-13.769375,31.165337,-25.42116,-66.915268,-17.258883,90.613037,-13.79032,31.042309,-10.064614,-172.04112
10128371263,-14.902247,-137.692,-14.347889,103.03429,-21.446068,-125.97612,-25.657452,58.687172,-25.719009,-87.687965,-21.447487,-126.22063,-7.502934,-133.64273,-15.872411,-63.797321,-16.953133,66.280128,-25.749922,58.830837,-15.86799,-63.858643,-10.737373,-8.1016207,-13.199481,2.7455692,-25.75598,-87.971863,-16.987375,66.750221,-13.169512,2.7204323,-13.373654,-122.89417
10141857776,-26.993025,62.417618,-18.147865,101.88969,-22.064215,-135.67735,-25.781834,33.434624,-25.559689,-109.01801,-22.057816,-135.15089,-10.332689,-139.39336,-15.521415,-85.415695,-16.793959,41.173458,-25.800392,33.443668,-15.504792,-84.853928,-7.575284,13.35774,-13.205333,-21.334686,-25.572285,-108.68669,-16.865513,41.031944,-13.205546,-21.481928,-14.82884,-76.467384
10155344289,-13.297956,58.211594,-27.659052,69.777039,-21.286909,-139.51253,-26.227385,9.9339504,-25.221682,-132.68553,-21.305311,-140.047,-11.633062,-157.9679,-15.139496,-109.56852,-16.999756,16.172144,-26.200575,9.743495,-15.113525,-109.3643,-6.6590743,23.48988,-13.105994,-42.412643,-25.24935,-132.20811,-16.988506,16.430826,-13.131529,-42.505192,-15.250154,-42.531986
10168830802,-10.885351,52.13369,-26.20591,-41.688629,-19.384706,-153.69814,-26.392078,-12.736047,-24.970966,-157.73943,-19.352144,-153.83018,-9.5010939,-163.19806,-15.004321,-135.21782,-17.069851,-7.0409536,-26.537012,-12.833822,-14.975811,-134.98175,-7.2292967,16.668594,-13.008149,-61.915691,-24.978367,-157.3455,-17.111059,-6.9245234,-12.994352,-62.223022,-15.920301,-25.295624
10182317315,-9.9770346,31.6455,-20.271225,-60.801628,-18.047588,-175.64699,-26.554676,-35.978703,-24.855141,176.19786,-18.057627,-175.53781,-8.1541634,-152.36983,-15.194364,-160.66051,-17.0756,-30.160091,-26.587078,-35.321747,-15.166438,-160.42581,-7.2333236,-8.4134197,-12.48642,-80.178665,-24.839182,175.82182,-17.055517,-30.266451,-12.501949,-80.181847,-13.879044,-20.631903
10195803828,-7.1989779,7.8170943,-16.691917,-66.652992,-17.604689,160.28281,-26.819288,-59.619732,-25.103472,148.43823,-17.616425,160.68063,-9.0466003,-126.86816,-15.574624,175.7771,-16.983608,-53.755787,-26.68556,-59.877361,-15.540726,175.63968,-5.4511228,-28.467237,-11.709776,-100.98576,-25.0965,148.72575,-17.008766,-54.106655,-11.717381,-100.80698,-9.7118711,-24.728996
10209290341,-4.1566358,-2.7118073,-14.115721,-69.013191,-17.894707,137.2679,-27.160128,-83.799706,-25.711191,124.37842,-17.910332,137.72156,-10.499419,-75.115028,-15.94846,153.92621,-16.844995,-77.937233,-27.159113,-84.189346,-15.920051,154.06651,-4.5260572,-32.935028,-11.060909,-124.25864,-25.77244,124.74331,-16.872416,-78.176361,-11.066083,-124.48021,-6.6094341,-25.150972
10222776854,-2.9438691,-3.474323,-13.032579,-67.228638,-18.656111,118.96616,-27.596338,-105.39098,-26.230843,102.80557,-18.675007,119.41723,-7.8512855,-16.694704,-15.99606,133.53519,-16.844505,-103.12045,-27.618963,-105.54527,-16.055021,133.46338,-6.2532253,-28.838421,-10.622358,-149.23027,-26.225267,102.50453,-16.858973,-103.24147,-10.609028,-149.14314,-5.8056922,-17.357313
10236263367,-4.126874,0.19942772,-13.246475,-58.491085,-19.314064,104.56327,-27.464918,-127.2536,-26.286104,81.887054,-19.28203,104.66196,-4.3984079,21.758989,-15.70441,113.32017,-16.862535,-128.25854,-27.504389,-127.05782,-15.699996,113.45502,-12.847099,-11.943757,-10.63338,-175.70029,-26.289131,81.959038,-16.912788,-128.41348,-10.653751,-175.78954,-7.2311339,0.91150975
10249749880,-10.388285,4.0108075,-15.717427,-48.816387,-19.560585,95.007523,-27.741846,-150.32101,-25.973232,59.445671,-19.534845,94.751305,-2.6693366,51.596867,-15.164124,89.82753,-17.075397,-153.30164,-27.703697,-150.44711,-15.179078,90.023582,-17.600128,155.97835,-11.146176,159.5927,-25.967209,59.392479,-17.084274,-153.17126,-11.176593,159.52554,-11.242764,41.707664
10263236393,-14.854332,-163.64906,-24.942917,-10.018291,-18.502357,83.346672,-27.891903,-172.35686,-25.587873,34.787113,-18.51243,83.456894,-2.0354838,83.525146,-14.902863,63.844852,-17.286455,-177.45079,-27.865032,-172.04077,-14.939463,64.060455,-5.2058239,-178.48228,-11.786991,136.04381,-25.627134,34.363827,-17.336115,-177.67271,-11.811167,136.02367,-9.9621305,121.87616
10276722906,-3.422405,-158.33366,-19.405699,108.89913,-17.369844,64.362206,-27.921143,163.55678,-25.533396,8.7817116,-17.418825,64.342873,-1.9915034,117.07545,-14.980649,38.783123,-17.414486,158.23785,-27.91926,163.41919,-14.981853,38.936913,-0.73694646,-165.1873,-12.72514,114.84985,-25.551733,8.2504282,-17.452915,157.79916,-12.72588,114.59809,-4.7551503,164.43774
10290209419,0.33106217,-148.72884,-13.073616,135.11,-16.882351,42.315636,-28.296381,140.34106,-25.962608,-18.379797,-16.891781,41.93729,-2.4504631,154.31795,-15.237715,14.964839,-17.718884,133.93274,-28.198761,140.34941,-15.236981,14.980142,0.78244734,-152.97705,-13.373332,96.808876,-25.937851,-18.456863,-17.772774,133.63957,-13.435036,96.736984,-1.2730868,-169.61221
10303695932,1.380123,-138.02591,-10.17465,153.21294,-16.950182,19.467232,-28.613409,117.55225,-26.69219,-42.823662,-16.942728,19.470245,-2.7763801,-163.80553,-15.409521,-7.2038903,-18.095015,110.77638,-28.45055,117.95488,-15.421069,-7.2116914,-0.10186309,-138.98825,-13.677267,78.368782,-26.657206,-42.500435,-18.135246,110.65387,-13.70213,78.485954,0.42713693,-150.69844
10317182445,0.11570322,-126.64008,-9.2749119,169.15501,-17.621153,-1.5356127,-28.952343,96.480576,-27.048168,-62.556297,-17.632057,-1.504326,-2.5345867,-121.20784,-15.373416,-29.292475,-18.248407,88.733902,-28.95627,95.907959,-15.387766,-29.210369,-4.1327448,-117.61695,-13.705177,58.29229,-26.969954,-63.072426,-18.239594,87.976601,-13.755541,58.020538,0.10725623,-134.30737
10330668958,-4.8479352,-110.25295,-10.364269,-172.53043,-18.441584,-17.460804,-29.030201,75.929161,-27.041323,-82.667496,-18.453045,-17.724403,-2.0443907,-81.370415,-15.3078,-50.972916,-18.381308,65.818413,-29.085072,76.477631,-15.234333,-50.915451,-10.949201,-38.375568,-13.714293,35.086536,-27.011591,-83.202835,-18.204702,65.931404,-13.746018,35.136475,-2.8707423,-113.0594
10344155471,-15.214782,-3.5770514,-13.4793,-148.69078,-18.92939,-30.463993,-28.734924,53.601837,-26.803566,-104.77606,-18.98773,-30.601122,-1.8676368,-44.584877,-15.002203,-73.481529,-18.127096,41.921509,-28.808104,53.539242,-14.944741,-73.494286,-3.7405696,33.049919,-14.271745,8.2937174,-26.815634,-104.59113,-18.161682,41.474464,-14.243387,8.5497093,-8.6437883,-60.013573
10357641984,-3.2115619,58.436222,-19.491982,-90.063789,-18.717907,-41.817661,-28.689863,29.256292,-26.600697,-129.12012,-18.758642,-41.988743,-2.0341845,-6.4331579,-14.734697,-97.65844,-18.211069,16.121777,-28.778265,28.818352,-14.724377,-97.544128,0.36621734,57.591454,-15.296374,-18.090559,-26.526123,-129.85425,-18.184553,15.898877,-15.327653,-18.009926,-5.5890388,21.210897
10371128497,0.71701014,73.318909,-15.174769,-12.142234,-17.968407,-57.354874,-28.87866,5.4944706,-26.650452,-154.63794,-17.961462,-57.193516,-2.0096729,30.781273,-14.588125,-121.26829,-18.650923,-9.3890114,-28.867054,5.9329066,-14.612759,-121.60597,1.8273933,75.2118,-16.80522,-45.33947,-26.64171,-154.28099,-18.592127,-9.5278616,-16.798122,-45.646,-1.3942803,53.144615
10384615010,1.5426542,85.485596,-11.233005,16.485203,-17.473692,-76.93338,-29.00366,-17.164265,-26.939169,-179.25259,-17.43055,-76.968826,-2.2456589,64.437325,-14.505764,-145.38489,-19.20261,-33.500511,-28.911453,-16.719152,-14.510455,-145.3347,1.3466532,91.030258,-19.191338,-74.053185,-26.960875,-178.92679,-19.223827,-33.840107,-19.271414,-74.14946,0.33050999,74.961334
10398101523,0.043975342,97.322296,-9.7656775,36.278522,-17.351151,-97.573273,-29.215166,-38.821758,-27.103897,158.38686,-17.374807,-97.739311,-3.3553329,96.352257,-14.432105,-169.09424,-19.714802,-55.399891,-29.084387,-39.468582,-14.468395,-169.57288,-1.5871255,106.55111,-22.577457,-99.219696,-27.178556,158.27347,-19.757267,-55.471066,-22.786385,-98.862022,0.40833056,92.294518
10411588036,-4.7672105,111.42957,-10.067342,52.619808,-17.600355,-117.91669,-29.147718,-62.447014,-27.495497,137.35641,-17.669655,-118.17394,-5.4166169,130.9763,-14.409578,166.74609,-20.105337,-75.305946,-29.264519,-62.211651,-14.429431,166.89819,-10.145057,136.67839,-27.667099,-117.8175,-27.513577,137.1273,-20.056198,-75.580734,-27.660107,-117.22012,-1.6877227,106.45301
10425074549,-19.749893,-177.07455,-12.605926,67.674652,-18.335876,-136.34886,-29.254517,-85.498383,-27.535629,116.70274,-18.373436,-136.32034,-8.1403017,172.5372,-14.461869,143.11559,-19.914066,-95.677185,-29.36821,-85.445923,-14.467597,142.9343,-8.7058153,-92.598251,-32.382652,-111.67981,-27.487646,116.44488,-19.929533,-94.920799,-32.613758,-113.24214,-8.5471973,123.48201
10438561062,-6.71562,-73.457336,-18.914764,89.290794,-18.861656,-150.27361,-29.288425,-107.88322,-27.194489,95.206306,-18.89097,-150.44305,-10.157122,-135.50708,-14.509399,121.15884,-19.393913,-117.84029,-29.245827,-107.5313,-14.509423,120.92996,-2.2524836,-70.310532,-32.270954,-126.79439,-27.235308,94.858551,-19.416077,-118.11493,-32.384007,-125.13615,-14.046367,-97.624405
10452047575,-2.491534,-60.781021,-27.406578,-146.10985,-18.976162,-164.15309,-29.256252,-130.98874,-27.033535,70.964409,-18.985592,-163.94305,-10.154007,-87.134415,-14.308237,98.497116,-19.160984,-144.38913,-29.304766,-131.68217,-14.292291,98.828613,-0.75266451,-57.864647,-34.566204,158.85164,-26.90394,71.949074,-19.103199,-144.14665,-34.448414,159.82582,-5.0196214,-67.9916
10465534088,-1.8940301,-53.630703,-16.545223,-102.22946,-18.672329,-178.44019,-29.524448,-154.63687,-26.909479,47.833271,-18.666428,-178.44058,-9.8412619,-57.939751,-13.976645,75.420021,-19.424744,-170.60835,-29.461971,-154.75648,-13.955716,75.44664,-1.4946967,-47.678288,-29.684399,72.893959,-26.819429,47.722881,-19.487307,-171.30164,-29.56665,72.724792,-2.6838546,-56.420033
10479020601,-3.7786148,-51.738453,-13.493068,-90.796272,-18.245321,163.80794,-29.46591,-177.33113,-27.017279,23.435907,-18.263712,164.1777,-11.542903,-50.297901,-13.686012,50.797157,-19.881207,164.85124,-29.38802,-176.61757,-13.661881,50.765835,-4.1515937,-42.801998,-23.741436,27.676188,-26.868414,23.442471,-19.880779,165.06644,-23.73184,27.592344,-3.0141575,-49.083244
10492507114,-8.2156391,-60.546314,-12.980203,-83.547401,-18.135292,145.00645,-29.446091,158.34512,-27.095446,0.35086089,-18.080151,145.03529,-13.820066,-74.342079,-13.546681,25.700336,-20.377029,142.41142,-29.511986,159.43628,-13.580175,25.797878,-8.7679186,-55.160191,-19.604137,-9.106081,-26.997055,-0.33975068,-20.329477,142.48607,-19.57073,-8.6971788,-5.0271144,-47.132385
10505993627,-13.346251,-100.09882,-13.923964,-81.314491,-18.207125,125.69235,-29.40032,135.29776,-27.103228,-20.972462,-18.216389,125.39729,-11.390118,-100.68885,-13.620846,0.97812641,-20.658281,121.31684,-29.320314,134.92635,-13.56233,0.88315362,-11.427719,-102.525,-16.947603,-41.912445,-27.160227,-21.615414,-20.656408,120.6577,-16.925825,-42.182327,-7.9091511,-60.964493
10519480140,-13.48562,-141.45476,-15.920165,-85.78093,-18.578363,106.26495,-29.471088,110.31207,-26.997301,-42.554241,-18.576752,106.19022,-8.8906784,-97.573631,-13.697647,-23.403814,-20.712738,100.75816,-29.573881,110.51566,-13.69653,-23.108389,-9.7264013,-132.99686,-15.25098,-74.037262,-26.975945,-43.898415,-20.718212,100.97888,-15.300536,-74.375778,-8.9392929,-92.278625
10532966653,-15.406534,-164.36304,-18.881721,-96.138718,-19.079998,89.490807,-29.857206,88.076088,-26.666634,-65.68576,-19.088993,89.4002,-8.9868975,-81.554703,-13.83426,-46.86805,-20.273794,79.440567,-29.793978,87.87101,-13.823282,-46.755219,-11.06492,-150.46506,-14.540771,-103.22633,-26.728409,-65.805817,-20.327217,79.470009,-14.562628,-103.48734,-8.8739796,-118.24267
10546453166,-18.126978,123.36803,-23.634605,-109.90627,-19.286406,74.226334,-29.998953,65.983757,-26.422384,-90.223274,-19.295015,74.062271,-12.434562,-46.339371,-13.804763,-69.043114,-19.733555,53.883911,-29.826769,65.465462,-13.777254,-68.824577,-14.866016,157.48274,-14.443531,-127.46894,-26.41848,-90.495842,-19.80341,53.548443,-14.521419,-127.23952,-11.814142,-140.83923
10559939679,-10.271673,87.738663,-33.460766,170.92065,-19.34207,57.723396,-30.047333,43.41367,-26.455751,-114.75206,-19.333788,57.52774,-13.541758,39.874302,-13.550348,-92.06855,-19.838985,26.206373,-30.129416,43.399734,-13.582239,-91.9105,-9.3927135,113.27959,-14.197226,-146.47156,-26.508764,-115.14272,-19.988609,25.750397,-14.229158,-146.63127,-14.556876,152.50954
10573426192,-6.0925894,91.071159,-20.989952,102.35158,-19.388298,40.263905,-29.943569,20.584562,-26.545898,-139.25478,-19.441307,40.002926,-6.8912091,93.982567,-13.365877,-116.3803,-20.44404,0.63744259,-30.093637,20.871355,-13.331381,-116.26376,-5.0816236,116.20448,-13.554684,-164.29701,-26.588858,-139.61523,-20.430435,0.87790132,-13.589376,-164.33926,-7.5862541,115.0588
10586912705,-4.9391899,104.34964,-15.162245,101.89603,-19.653854,23.155603,-29.997047,-1.2509068,-26.72579,-162.11488,-19.740324,23.178371,-3.0248127,120.70203,-13.228392,-141.28853,-20.968113,-22.970432,-29.960802,-1.7791234,-13.193419,-141.21439,-3.0029845,130.9702,-12.633208,177.26149,-26.843502,-161.97685,-20.856659,-22.685669,-12.640416,177.43677,-3.7518756,115.81728
10600399218,-6.189754,129.85303,-12.333259,110.28906,-19.822174,6.5755839,-29.825596,-24.249891,-26.752043,175.85423,-19.853354,6.9385705,-1.6192161,143.50008,-13.302895,-166.26393,-21.316462,-44.339062,-29.851927,-23.989653,-13.246243,-166.10745,-2.5746658,151.04924,-11.465313,157.25798,-26.868361,175.77341,-21.372154,-44.255646,-11.482546,157.32709,-2.3524206,128.16023
10613885731,-7.5304298,-179.52223,-11.364609,123.27824,-19.850128,-10.414035,-29.845177,-48.546135,-26.709103,153.38512,-19.825047,-10.31533,-1.9762796,168.96263,-13.354917,169.48061,-21.430647,-65.326927,-29.735025,-47.131844,-13.310475,169.45493,-3.7755322,177.83536,-10.36051,134.82811,-26.630669,153.41249,-21.414717,-65.385109,-10.333393,134.63943,-2.6469467,147.17868
10627372244,-4.7955952,-129.00008,-12.08076,140.7605,-19.957596,-29.030302,-29.848101,-71.206726,-26.479809,129.99628,-19.955807,-29.216066,-3.9151597,-158.15302,-13.498369,145.32376,-21.363495,-86.674858,-29.733442,-71.254898,-13.481693,145.40819,-6.2360373,-138.73979,-9.4713707,109.27478,-26.387758,130.27953,-21.370178,-87.211876,-9.5019445,109.22506,-4.7002726,173.82658
10640858757,-2.4465222,-97.964127,-14.805012,168.74673,-20.312637,-47.723576,-29.831133,-94.514404,-26.207233,105.5894,-20.327091,-47.690922,-6.1312861,-104.6293,-13.642868,122.51126,-21.009007,-109.21936,-29.79277,-94.200447,-13.60759,122.37319,-5.5376625,-74.506355,-9.1964102,82.589874,-26.160719,105.50164,-20.980848,-109.17359,-9.2127419,82.535255,-8.066349,-131.10663
10654345270,-1.8561124,-70.764297,-17.604788,-134.03006,-20.677269,-65.746574,-29.893023,-116.67604,-26.275412,79.534927,-20.678932,-65.375946,-4.3164072,-46.769386,-13.547006,99.934738,-20.802231,-135.1451,-29.977612,-117.39206,-13.546022,99.675194,-2.0916123,-32.840977,-9.5216637,58.174599,-26.246359,80.059853,-20.739515,-134.81294,-9.5409851,57.93092,-4.7661619,-67.065117
10667831783,-2.6393833,-38.507317,-14.703859,-73.629295,-21.19244,-83.803734,-29.920849,-139.25797,-26.547546,55.327904,-21.156113,-83.681252,-1.8462207,-9.4435816,-13.376811,76.114677,-21.04221,-160.11394,-29.739094,-138.88405,-13.366201,76.379044,-0.23059706,-2.9932435,-9.8529215,36.996166,-26.500681,55.573395,-21.049517,-160.76083,-9.8716059,36.958691,-1.4435948,-34.674389
10681318296,-3.6211991,4.823092,-11.487247,-40.655098,-21.85371,-99.474022,-29.773022,-161.33328,-26.812395,32.609871,-21.807951,-99.50428,-0.78666502,18.975319,-13.233829,51.861435,-21.286074,176.23956,-29.629332,-161.72995,-13.224519,51.738338,0.39366707,25.855234,-10.067973,17.759567,-26.799395,33.142536,-21.364098,175.56717,-10.068081,17.680744,-0.17094818,-9.1191254
10694804809,-2.694499,52.910168,-10.106986,-15.860781,-22.269163,-114.38171,-29.705051,175.94672,-26.890104,11.287906,-22.227057,-114.2247,-1.2149948,45.058975,-13.26026,26.752537,-21.623178,153.53674,-29.645754,175.55397,-13.270572,26.79528,0.28434318,55.407005,-10.104608,-0.56119382,-26.870937,10.785468,-21.680956,153.16563,-10.145465,-0.82270157,-0.23104477,18.771351
10708291322,-0.78943038,88.504044,-10.162636,8.3982992,-22.296274,-129.58075,-29.498188,152.74522,-26.756657,-11.580031,-22.324677,-129.88324,-3.2836714,72.873932,-13.374418,1.6425369,-22.009899,131.14082,-29.442678,153.00777,-13.341512,1.8560683,-0.81478167,85.877502,-9.8370037,-19.264013,-26.804939,-11.726685,-21.904819,130.89532,-9.8468676,-19.276588,-0.72745579,50.15406
10721777835,-0.068816595,114.77247,-11.571684,36.17178,-22.249266,-147.45073,-29.227331,129.21274,-26.516027,-35.231747,-22.300238,-147.4249,-7.6138773,112.74912,-13.566001,-22.947371,-22.170284,110.51128,-29.246912,129.35083,-13.518548,-22.9382,-3.2441604,126.44583,-9.3737907,-39.182652,-26.573149,-35.397816,-22.206467,110.03748,-9.3711815,-39.1814,-1.6646341,82.704987
10735264348,-1.1228627,139.40213,-14.013919,75.047905,-22.51869,-167.65503,-29.21826,104.8014,-26.507019,-60.157894,-22.588669,-167.7764,-9.6599503,-169.54663,-13.846508,-46.642506,-22.124384,91.795547,-29.12948,104.03555,-13.807736,-46.631676,-3.4642782,-174.22853,-8.8067455,-62.626537,-26.517921,-60.266769,-22.013111,91.725151,-8.830617,-62.541988,-3.6403663,120.43961
10748750861,-4.2223086,173.743,-14.730775,129.93465,-23.290758,174.46939,-29.3461,79.63279,-26.590994,-84.786903,-23.300817,174.10437,-5.8223844,-119.55716,-13.974123,-69.359985,-21.276005,69.732224,-29.228071,79.796951,-13.945942,-69.328697,-0.87281817,-133.22966,-8.8090324,-88.796608,-26.576374,-84.987755,-21.366688,70.070526,-8.8246212,-88.668526,-4.5352421,173.44528
10762237374,-6.2009053,-125.26088,-12.775887,173.10425,-23.835474,156.8443,-29.414286,55.638702,-26.826729,-109.58044,-23.834858,156.56792,-4.3445091,-92.555634,-13.942426,-91.982079,-20.911743,44.49535,-29.351355,56.043144,-13.936679,-92.139221,0.1312498,-105.7653,-9.4444513,-113.37202,-26.818367,-109.60243,-20.93364,44.405663,-9.4437246,-113.55277,-2.9745069,-141.63222
10775723887,-3.4791391,-75.757004,-11.571285,-157.4593,-24.527824,137.80627,-29.536983,34.413254,-27.066372,-133.38033,-24.517197,137.83105,-4.9997873,-71.780769,-13.88987,-116.09326,-20.830378,19.241179,-29.622318,33.48243,-13.823413,-116.03493,-0.28655463,-79.771744,-10.224396,-135.52975,-27.047384,-132.70143,-20.915871,19.372938,-10.231744,-135.42111,-1.6539618,-109.84262
10789210400,-1.6921145,-49.33548,-11.681398,-131.99319,-25.480082,121.37614,-29.570215,12.165915,-27.188431,-155.09912,-25.519661,121.34809,-8.0671301,-57.834183,-13.818215,-140.67831,-20.919571,-3.8942704,-29.585724,11.11111,-13.842787,-140.71988,-1.9214437,-53.473827,-11.024133,-156.18962,-27.150738,-155.53149,-20.907516,-4.3147388,-11.042138,-156.21791,-1.5667819,-84.411743
10802696913,-2.0249441,-30.519293,-12.904377,-106.14272,-26.495279,106.78951,-29.422541,-9.8422852,-27.053183,-178.28232,-26.58399,106.57336,-15.788958,-71.520767,-13.947384,-165.76146,-20.851002,-27.298244,-29.464233,-10.276611,-13.913267,-165.76375,-5.3164124,-22.909578,-11.934933,-175.07501,-27.033937,-178.38416,-20.841272,-26.945591,-11.974361,-175.05524,-2.7252693,-60.401173
10816183426,-4.6789804,-13.210469,-15.235842,-76.316498,-27.104734,93.302925,-29.064318,-32.98661,-26.864988,156.9091,-27.105171,93.700218,-13.527962,-151.58775,-14.177849,169.6411,-20.818676,-49.935081,-29.075493,-33.80862,-14.195442,169.19626,-10.512855,33.690056,-12.624134,168.11562,-27.002775,156.38795,-20.88102,-50.406334,-12.61529,168.26157,-5.2612081,-38.119804
10829669939,-10.828909,10.245224,-17.923656,-34.421673,-27.111811,78.549042,-28.801144,-58.182884,-27.006508,130.99652,-27.104876,78.688828,-8.3579798,-154.09583,-14.556721,145.6071,-20.719763,-73.151505,-28.890892,-58.571159,-14.577791,145.62411,-8.0741587,106.27755,-12.7805,152.6264,-27.128191,131.28093,-20.654696,-72.01223,-12.817282,152.63406,-11.151554,-13.958427
10843156452,-19.649006,107.69686,-18.123049,14.719398,-27.508488,58.153885,-29.040459,-83.535011,-27.205084,105.90035,-27.598444,57.606747,-8.2470484,-142.5766,-14.837436,123.57394,-20.278139,-93.925499,-29.001852,-83.755043,-14.807032,123.34895,-5.1072679,130.73636,-12.424447,131.79247,-27.265644,106.82661,-20.244358,-94.159805,-12.402446,131.93439,-17.296251,98.570251
10856642965,-12.119874,162.71591,-16.464689,46.957829,-28.367506,40.331635,-29.157583,-107.96658,-27.449253,81.942535,-28.432465,40.290733,-13.481222,-116.34647,-14.927218,100.92408,-19.456991,-118.99961,-29.234509,-107.9159,-14.88592,100.91125,-5.9378204,137.72902,-12.715225,105.10449,-27.564285,82.44062,-19.485197,-119.17848,-12.690653,104.96482,-9.4446535,130.7798
10870129478,-10.994927,167.47156,-15.963225,63.910477,-28.995846,18.897783,-29.479282,-131.64693,-27.809059,58.756306,-29.081228,19.147928,-17.027876,12.44389,-14.891059,77.850609,-19.14653,-146.97021,-29.401381,-131.27377,-14.90539,78.279816,-10.050815,131.33328,-13.942882,78.250191,-27.818298,58.949409,-19.048458,-147.23988,-13.97189,78.312096,-8.3338127,133.06578
10883615991,-12.582561,147.49762,-16.814152,78.317467,-30.710136,-6.0925388,-29.729855,-153.73749,-27.883331,36.645752,-30.778357,-5.1944838,-7.3840423,60.32378,-14.907164,54.3689,-19.087091,-174.61624,-29.663153,-153.92619,-14.891998,54.19022,-13.280635,93.366539,-15.962308,53.057262,-27.998652,36.819466,-19.013245,-174.77168,-15.949579,53.042786,-9.1648197,123.40052
10897102504,-11.183661,113.28056,-18.207264,95.867561,-34.007713,-29.785944,-29.872438,-175.28719,-27.800426,13.062677,-33.881031,-28.290989,-3.4114978,85.786049,-14.891478,29.974575,-19.314104,158.59023,-29.902475,-174.77623,-14.898417,30.054926,-10.787514,73.711067,-19.016834,29.041542,-27.826212,12.910929,-19.207747,158.44508,-18.972643,28.933176,-9.0337429,106.98676
10910589017,-8.7970409,105.03806,-19.358496,119.74403,-39.213448,-39.765606,-29.678665,164.30849,-27.840628,-12.886707,-39.057518,-38.429447,-1.867256,109.50957,-15.027722,5.6702991,-19.625319,132.96428,-29.645397,164.12636,-15.013996,5.6121688,-9.6344471,86.998604,-24.617325,16.189383,-27.82427,-12.852963,-19.624336,132.85902,-24.534927,16.190264,-7.6232805,102.81367
10924075530,-9.0301142,117.96887,-19.752779,152.05513,-41.014732,-14.245001,-29.249876,139.94963,-27.958075,-38.12859,-40.969883,-13.611604,-2.27772,134.98915,-15.248149,-18.789579,-20.008644,110.14918,-29.233284,140.35648,-15.313912,-18.550848,-11.10016,117.28819,-28.834969,50.910915,-27.828096,-37.740704,-20.001921,108.81961,-28.959198,51.993717,-6.7290702,110.21246
10937562043,-11.369727,160.93964,-18.401184,-170.5804,-39.000999,-22.190802,-29.159557,114.81745,-28.305672,-63.712299,-39.052433,-21.469742,-4.8126068,171.92131,-15.602898,-41.569397,-19.979349,87.177917,-29.278126,114.3581,-15.596664,-41.776833,-12.983649,-171.59222,-23.167728,64.024208,-28.228096,-64.29007,-20.010834,87.13765,-23.127869,64.29879,-7.8630986,124.42601
